,first,second,first_index,second_index,C1,N1,E1,C2,N2,E2,dist
82,"People with Virgo rising tend to be practical, analytical, discriminating, fastidious, careful, exacting, attentive to details, methodical, quiet, unassuming, shy, critical, thoughtful, and somewhat self-centered.","At times you can be lazy, hoping or expecting someone else to do the dirty work.",0,83,0.02149697023323857,0.9700229362615588,0.008479931476171952,0.9934848325754296,0.004737632814444247,0.0017774113770904745,0.9934848325754296
83,"People with Virgo rising tend to be practical, analytical, discriminating, fastidious, careful, exacting, attentive to details, methodical, quiet, unassuming, shy, critical, thoughtful, and somewhat self-centered.","Self-control needs to be developed and added to the qualifications you already possess -warmth, charm, sympathy, artistic.",0,84,0.03320712980128139,0.9507732762386916,0.016019702174903547,0.11394161935031576,0.8071411140702709,0.07891722545639339,0.4917150297258105
84,"People with Virgo rising tend to be practical, analytical, discriminating, fastidious, careful, exacting, attentive to details, methodical, quiet, unassuming, shy, critical, thoughtful, and somewhat self-centered.","Guard against possessiveness, jealousy, and taking the easy way out in your relationships.",0,85,0.03417719661826092,0.9552403056208484,0.010582430611326398,0.11750787867462735,0.7020312997649186,0.18046089501619306,0.4945215461314309
85,"People with Virgo rising tend to be practical, analytical, discriminating, fastidious, careful, exacting, attentive to details, methodical, quiet, unassuming, shy, critical, thoughtful, and somewhat self-centered.",You aim to please in practical ways.,0,86,0.0013092929845322026,0.5135230946495822,0.4851676005881544,0.00848742343174963,0.7497702713036773,0.24174235363991364,0.37809416261660467
86,"People with Virgo rising tend to be practical, analytical, discriminating, fastidious, careful, exacting, attentive to details, methodical, quiet, unassuming, shy, critical, thoughtful, and somewhat self-centered.",You aim to please in earthy ways.,0,87,0.002832057864902312,0.7179113281727382,0.27925648096434025,0.028172340502030564,0.7601316626504553,0.21169605801813973,0.39108354623158015
87,You have an ingenious mind.,You have an active mind.,1,2,0.007621468342395399,0.06548454088744722,0.9268940143176216,0.004838170045683182,0.2399628861856237,0.7551990832280177,0.03299373033807409
88,You have an ingenious mind.,You have an alert mind.,1,3,0.15551854626751296,0.16486095854022434,0.679620440219861,0.046787597263312115,0.24890606142217786,0.7043062879893232,0.1305617062010625
89,You have an ingenious mind.,Gaining knowledge and putting it to good use are important to you.,1,4,0.0010163517704701672,0.950955319321116,0.04802837500040937,0.00317513033483767,0.9929728618837096,0.0038521402459399975,0.49806779513068483
90,You have an ingenious mind.,You strive for perfection.,1,5,0.001712076148565954,0.9900236424009848,0.008264552401718124,0.0070084446616984685,0.9347681743951062,0.05822346896369353,0.4958606380177863
91,You have an ingenious mind.,You can be quite the person to live with or to be around because your standards for yourself and others are so high.,1,6,0.0056415196161826294,0.9915855698862402,0.0027727250462116584,0.00268578005735349,0.9772298627991616,0.020084270802357918,0.49860577165175657
92,You have an ingenious mind.,"At times others can never be ""good"" enough to meet those high standards.",1,7,0.009775870388571587,0.9643169714360464,0.02590717822666784,0.14009496153162213,0.8009687352137191,0.05893626992132184,0.48691852837789695
93,You have an ingenious mind.,Finding fault with what's wrong with things is your forte.,1,8,0.002350703804341252,0.9591175753566962,0.03853158114927077,0.0016387755012418827,0.6659660724734293,0.3323950025460471,0.48068881184432677
94,You have an ingenious mind.,"Sometimes, though, this can make relationships sour as you often turn your critical eye on the one you love and the things they do.",1,9,0.0015611862024152712,0.9975025896734616,0.0009363142697343905,0.5257831713169302,0.4548280532453552,0.019388767958822314,0.499531110884183
95,You have an ingenious mind.,Pessimism and being too self-critical are two faults you should try to improve upon.,1,10,0.4647266371021957,0.5315982258410648,0.003675194595272071,0.6690984983377497,0.3260260203417937,0.004875304886581782,0.6690984983377497
96,You have an ingenious mind.,"You may tend to worry too much, especially about the small stuff, the little details.",1,11,0.030348346712912783,0.9680452710641296,0.0016064818653732762,0.6544865914648665,0.33795253091487604,0.007560910060584739,0.49917161916094116
97,You have an ingenious mind.,Too much worry can lead to health problems.,1,12,0.010235302370124606,0.5458318530600109,0.4439327061999486,0.6710555423823721,0.3060159201758197,0.02292846058254383,0.6710555423823721
98,You have an ingenious mind.,You need to learn to digest every experience.,1,13,0.6315314843657952,0.3649586254436594,0.0035098696457481968,0.7656872499433097,0.2278145471840587,0.006498168859763753,0.7656872499433097
99,You have an ingenious mind.,"You need to learn to assimilate it without bitterness, regret, spite or resentment.",1,14,0.002280108308595675,0.9961279686014456,0.0015919117996304065,0.4087753975045251,0.5851630047195611,0.0060616747396095684,0.49920222507794954
100,You have an ingenious mind.,You need to get rid of any negativity that stems from a feeling of inadequacy.,1,15,0.18142209094390807,0.8137895411156659,0.004788265380511505,0.5805742088542655,0.4103971183189719,0.00902860932251853,0.4970752533586226
101,You have an ingenious mind.,"You tend to look younger than you really are, no matter what your age.",1,16,0.042764950371154534,0.9406623211705244,0.016572716494642897,0.00547353342953265,0.9726746125730672,0.02185194495834764,0.4890138957110467
102,You have an ingenious mind.,You are very restless.,1,17,0.6836216964332401,0.3113885733812422,0.004989665383744397,0.6467183336505652,0.3424055782780733,0.010876107929594243,0.6836216964332401
103,You have an ingenious mind.,You are very nervous.,1,18,0.9552459993137262,0.04296242140269688,0.001791562782946615,0.8394656669546184,0.15555855912719954,0.004975685451472176,0.9552459993137262
104,You have an ingenious mind.,you seldom have much weight on you.,1,19,0.04349136479323112,0.9327182743028376,0.023790427505478,0.02549439887088392,0.9577095364379116,0.016796150615472103,0.4913822203202022
105,You have an ingenious mind.,At times you can be very indecisive.,1,20,0.043628682010214415,0.9546724733499394,0.00169892440097429,0.9165054270806496,0.07534064169270492,0.008153892229906283,0.499111786276247
106,You have an ingenious mind.,At times you can be very unsure.,1,21,0.018340008666926092,0.9801570947161008,0.0015029360164368875,0.7415716788562304,0.2510490601424283,0.007379375974421094,0.4992344926097707
107,You have an ingenious mind.,"If you have the Moon in Cancer, you very easily respond to the emotional environment in which you are placed.",1,22,0.033039440873949784,0.9009968382807508,0.06596375435836029,0.00352564218080435,0.9411327358272022,0.05534156191686482,0.47223131492595777
108,You have an ingenious mind.,You soak up feelings like a sponge.,1,23,0.3103493067430249,0.6806160583975167,0.009034651505917032,0.008858426994499556,0.9019732687439967,0.08916821775528573,0.4550174122615791
109,You have an ingenious mind.,"Perhaps this is why you so easily become moody, irritable and inconstant in thought and feeling.",1,24,0.21330816781094966,0.7853533820384302,0.001338376827716994,0.887355826251212,0.10253533210839788,0.010108911269593698,0.887355826251212
110,You have an ingenious mind.,"Learning to control your own moods may be very difficult, yet necessary, for you.",1,25,0.015045286000840269,0.9822103188629208,0.0027443932499476684,0.3746911420773676,0.6204327406387047,0.004876097682780824,0.4986068429257724
111,You have an ingenious mind.,Your greatest need is to nurture and mother someone or ones.,1,26,0.4482396341713104,0.5477106055786228,0.004049750679697457,0.2667449625278481,0.7148708197689758,0.018384247046462403,0.4874639481686052
112,You have an ingenious mind.,You often appear irrational to others because you can't always explain the reason or source of your feelings.,1,27,0.4046671567854699,0.5936123863490314,0.001720325082787777,0.9732779811574728,0.023494163147591486,0.0032279915159042108,0.9732779811574728
113,You have an ingenious mind.,Anyone who lives with you must accept your ups and downs and appreciate your need for times of withdrawal.,1,28,0.14039489127213514,0.8540309882582479,0.00557412447949534,0.5466329747936673,0.4461290468672147,0.007238022883771975,0.4967577412018046
114,You have an ingenious mind.,You are also very sympathetic and understand the unspoken feelings and needs of others.,1,29,0.0019692940952795424,0.9971806290985056,0.0008500144684748622,0.010081693973732823,0.9705202974281644,0.019398070946681733,0.4995741541234461
115,You have an ingenious mind.,You take slights very personally.,1,30,0.5143813962096131,0.4828807160652124,0.0027376816618968733,0.6970245718343491,0.2962830704988657,0.006692375762481434,0.6970245718343491
116,You have an ingenious mind.,"though you may forgive a mistake by a friend or loved one , you never forget it.",1,31,0.2432906351597283,0.752713403246736,0.003995979055620016,0.11982591387289923,0.8427131677670978,0.03746085951939576,0.47871962909716587
117,You have an ingenious mind.,Security is very important to you.,1,32,0.08626394035244699,0.9031182609454792,0.010617812301018926,0.11087854793201413,0.8791758438571423,0.00994543646762262,0.4941898910353326
118,You have an ingenious mind.,you look for it in home.,1,33,0.02539229934871801,0.955840151826466,0.018767419723260827,0.013684760535012294,0.8911615038261015,0.09515383786310673,0.49037180693485755
119,You have an ingenious mind.,you look for it in family.,1,34,0.010406940446199274,0.987781915621902,0.001811231352641866,0.03727894206002444,0.8563464963899745,0.10637452312779767,0.4990848606024712
